;Customer ID;Tenure Months;Location;Device Class;Games Product;Music Product;Education Product;Call Center;Video Product;Use MyApp;Payment Method;Monthly Purchase (Thou. IDR);Churn Label;Longitude;Latitude;CLTV (Predicted Thou. IDR);Combination
881;881;1;Jakarta;Mid End;Yes;Yes;No;No;No;No;Pulsa;71,37;Yes;106,816666;-6,2;3682,9;Combination 1
885;885;2;Jakarta;Mid End;Yes;Yes;No;No;No;No;Digital Wallet;71,305;Yes;106,816666;-6,2;3920,8;Combination 1
891;891;4;Jakarta;Mid End;No;Yes;No;No;No;No;Credit;65,91;Yes;106,816666;-6,2;6409;Combination 8
892;892;3;Jakarta;Mid End;No;No;No;No;Yes;No;Credit;69,42;Yes;106,816666;-6,2;3581,5;Combination 9
895;895;1;Jakarta;Mid End;Yes;No;No;No;No;No;Digital Wallet;65,78;Yes;106,816666;-6,2;4780,1;Combination 11
902;902;4;Jakarta;Mid End;No;No;No;Yes;No;Yes;Credit;79,885;Yes;106,816666;-6,2;2770,3;Combination 2
908;908;4;Bandung;Mid End;No;No;No;No;No;No;Digital Wallet;58,89;Yes;107,60981;-6,914744;4475,9;Combination 2
910;910;8;Bandung;Mid End;No;No;Yes;No;No;No;Pulsa;66,365;Yes;107,60981;-6,914744;4885,4;Combination 5
915;915;3;Bandung;Mid End;No;No;No;No;No;No;Pulsa;56,29;Yes;107,60981;-6,914744;6303,7;Combination 2
919;919;5;Bandung;Mid End;No;No;Yes;No;No;No;Pulsa;65,455;Yes;107,60981;-6,914744;6003,4;Combination 5
922;922;15;Bandung;Mid End;No;No;Yes;No;No;Yes;Pulsa;77,285;Yes;107,60981;-6,914744;6667,7;Combination 5
924;924;8;Bandung;Mid End;No;No;No;No;No;No;Digital Wallet;58,695;Yes;107,60981;-6,914744;4837,3;Combination 2
931;931;1;Bandung;Mid End;No;Yes;No;No;No;No;Pulsa;65,975;Yes;107,60981;-6,914744;6961,5;Combination 8
933;933;36;Bandung;Mid End;No;Yes;No;Yes;No;Yes;Digital Wallet;85,02;Yes;107,60981;-6,914744;6786;Combination 8
934;934;9;Bandung;Mid End;No;No;Yes;Yes;Yes;Yes;Digital Wallet;94,77;Yes;107,60981;-6,914744;4660,5;Combination 3
935;935;5;Bandung;Mid End;Yes;No;Yes;Yes;No;No;Digital Wallet;52;Yes;107,60981;-6,914744;4062,5;Combination 16
938;938;1;Bandung;Mid End;No;No;No;No;No;No;Pulsa;59,345;Yes;107,60981;-6,914744;6095,7;Combination 2
941;941;3;Bandung;Mid End;Yes;Yes;No;No;No;No;Pulsa;71,955;Yes;107,60981;-6,914744;7523,1;Combination 1
943;943;2;Bandung;Mid End;No;No;No;No;No;No;Digital Wallet;59,605;Yes;107,60981;-6,914744;4995,9;Combination 2
947;947;18;Jakarta;Mid End;No;No;Yes;No;Yes;Yes;Pulsa;62,855;Yes;106,816666;-6,2;2817,1;Combination 3
948;948;2;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;31,72;Yes;106,816666;-6,2;3425,5;Combination 2
950;950;1;Jakarta;Mid End;Yes;No;No;No;No;No;Pulsa;64,415;Yes;106,816666;-6,2;6485,7;Combination 11
952;952;2;Jakarta;Mid End;No;Yes;No;No;No;No;Credit;65,195;Yes;106,816666;-6,2;7099,3;Combination 8
954;954;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;32,825;Yes;106,816666;-6,2;6016,4;Combination 2
955;955;9;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;58,695;Yes;106,816666;-6,2;4884,1;Combination 2
958;958;54;Jakarta;Mid End;No;No;No;No;Yes;Yes;Credit;91,195;Yes;106,816666;-6,2;5974,8;Combination 9
960;960;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;59,54;Yes;106,816666;-6,2;7764,9;Combination 2
962;962;9;Jakarta;Mid End;No;No;No;Yes;Yes;No;Digital Wallet;52,845;Yes;106,816666;-6,2;6240;Combination 9
968;968;24;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Credit;70,395;Yes;106,816666;-6,2;6698,9;Combination 4
970;970;6;Jakarta;Mid End;No;No;No;Yes;No;No;Pulsa;63,895;Yes;106,816666;-6,2;6852,3;Combination 2
980;980;5;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;65,78;Yes;106,816666;-6,2;3058,9;Combination 2
981;981;4;Jakarta;Mid End;Yes;No;No;No;No;No;Pulsa;64,155;Yes;106,816666;-6,2;7615,4;Combination 11
986;986;1;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;31,785;Yes;106,816666;-6,2;2757,3;Combination 2
989;989;1;Jakarta;Mid End;Yes;No;Yes;No;No;No;Pulsa;72,54;Yes;106,816666;-6,2;7185,1;Combination 16
992;992;1;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;32,76;Yes;106,816666;-6,2;4154,8;Combination 2
994;994;66;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Credit;103,22;Yes;106,816666;-6,2;7683;Combination 13
1000;1000;15;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;63,83;Yes;106,816666;-6,2;6771,7;Combination 2
1001;1001;31;Jakarta;Mid End;Yes;No;Yes;Yes;No;No;Credit;84,825;Yes;106,816666;-6,2;5723,9;Combination 16
1011;1011;57;Jakarta;Mid End;Yes;No;No;No;Yes;Yes;Debit;91,13;Yes;106,816666;-6,2;6069,7;Combination 12
1015;1015;35;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Credit;111,735;Yes;106,816666;-6,2;4982,9;Combination 15
1022;1022;21;Jakarta;Mid End;Yes;No;Yes;No;Yes;Yes;Pulsa;72,735;Yes;106,816666;-6,2;7190,3;Combination 15
1023;1023;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;59,475;Yes;106,816666;-6,2;4590,3;Combination 2
1027;1027;3;Jakarta;Mid End;No;No;No;No;Yes;No;Credit;45,76;Yes;106,816666;-6,2;7085;Combination 9
1030;1030;18;Jakarta;Mid End;Yes;No;No;No;No;No;Pulsa;64,22;Yes;106,816666;-6,2;5236,4;Combination 11
1039;1039;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;55,77;Yes;106,816666;-6,2;6363,5;Combination 2
1040;1040;3;Jakarta;Mid End;Yes;No;No;Yes;No;No;Digital Wallet;44,525;Yes;106,816666;-6,2;3642,6;Combination 11
1041;1041;9;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Digital Wallet;76,05;Yes;106,816666;-6,2;3941,6;Combination 15
1049;1049;4;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;31,785;Yes;106,816666;-6,2;6381,7;Combination 2
1051;1051;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;31,525;Yes;106,816666;-6,2;3699,8;Combination 2
1058;1058;1;Jakarta;Mid End;No;Yes;No;No;No;No;Pulsa;65,715;Yes;106,816666;-6,2;4446;Combination 8
1062;1062;20;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;31,785;Yes;106,816666;-6,2;4287,4;Combination 2
1064;1064;30;Jakarta;Mid End;No;No;Yes;No;Yes;No;Pulsa;52,39;Yes;106,816666;-6,2;3920,8;Combination 3
1065;1065;3;Jakarta;Mid End;No;Yes;No;No;Yes;Yes;Pulsa;65,78;Yes;106,816666;-6,2;6240;Combination 7
1067;1067;2;Jakarta;Mid End;No;No;No;No;Yes;Yes;Digital Wallet;85,41;Yes;106,816666;-6,2;5544,5;Combination 9
1071;1071;14;Jakarta;Mid End;Yes;Yes;No;No;Yes;No;Pulsa;85,085;Yes;106,816666;-6,2;3745,3;Combination 10
1073;1073;22;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;No;Debit;87,75;Yes;106,816666;-6,2;4391,4;Combination 15
1075;1075;49;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Pulsa;109,655;Yes;106,816666;-6,2;8387,6;Combination 15
1082;1082;2;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;32,565;Yes;106,816666;-6,2;6253;Combination 2
1084;1084;57;Jakarta;Mid End;No;Yes;No;No;Yes;No;Pulsa;51,09;Yes;106,816666;-6,2;6392,1;Combination 7
1086;1086;13;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;31,07;Yes;106,816666;-6,2;3857,1;Combination 2
1091;1091;71;Jakarta;Mid End;No;Yes;No;No;Yes;Yes;Pulsa;64,155;Yes;106,816666;-6,2;6342,7;Combination 7
1095;1095;37;Jakarta;Mid End;No;No;No;Yes;No;No;Credit;37,18;Yes;106,816666;-6,2;5757,7;Combination 2
1096;1096;2;Bandung;Mid End;No;No;No;No;No;No;Pulsa;31,655;Yes;107,60981;-6,914744;4261,4;Combination 2
1104;1104;6;Bandung;Mid End;No;No;No;Yes;No;No;Debit;66,04;Yes;107,60981;-6,914744;6126,9;Combination 2
1110;1110;5;Bandung;Mid End;No;No;Yes;No;Yes;Yes;Pulsa;91,065;Yes;107,60981;-6,914744;6427,2;Combination 3
1112;1112;22;Bandung;Mid End;Yes;Yes;Yes;No;No;No;Digital Wallet;79,495;Yes;107,60981;-6,914744;6013,8;Combination 17
1114;1114;13;Bandung;Mid End;No;No;Yes;No;Yes;Yes;Digital Wallet;97,89;Yes;107,60981;-6,914744;6240;Combination 3
1117;1117;2;Bandung;Mid End;Yes;No;Yes;No;Yes;No;Debit;86,32;Yes;107,60981;-6,914744;5878,6;Combination 15
1123;1123;2;Bandung;Mid End;No;Yes;No;No;No;No;Digital Wallet;64,48;Yes;107,60981;-6,914744;4678,7;Combination 8
1126;1126;1;Bandung;Mid End;No;No;No;Yes;Yes;No;Pulsa;52,13;Yes;107,60981;-6,914744;7064,2;Combination 9
1129;1129;35;Bandung;Mid End;Yes;No;Yes;Yes;Yes;No;Pulsa;93,925;Yes;107,60981;-6,914744;7667,4;Combination 15
1131;1131;7;Bandung;Mid End;No;Yes;No;No;No;Yes;Credit;52,13;Yes;107,60981;-6,914744;5738,2;Combination 8
1138;1138;2;Bandung;Mid End;No;No;No;No;No;No;Pulsa;57,395;Yes;107,60981;-6,914744;7351,5;Combination 2
1144;1144;3;Bandung;Mid End;No;No;No;No;No;No;Pulsa;32,175;Yes;107,60981;-6,914744;4553,9;Combination 2
1147;1147;55;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Debit;74,815;Yes;106,816666;-6,2;7101,9;Combination 1
1150;1150;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;32,63;Yes;106,816666;-6,2;7068,1;Combination 2
1151;1151;39;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;No;Credit;63,635;Yes;106,816666;-6,2;4004;Combination 10
1155;1155;58;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Credit;78,39;Yes;106,816666;-6,2;5233,8;Combination 17
1156;1156;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;32,175;Yes;106,816666;-6,2;3901,3;Combination 2
1162;1162;15;Jakarta;Mid End;No;Yes;No;Yes;No;No;Credit;76,18;Yes;106,816666;-6,2;2603,9;Combination 8
1164;1164;1;Jakarta;Mid End;No;No;Yes;No;No;No;Digital Wallet;65,585;Yes;106,816666;-6,2;3647,8;Combination 5
1182;1182;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;120,185;Yes;106,816666;-6,2;7406,1;Combination 13
1193;1193;67;Jakarta;Mid End;Yes;No;Yes;No;Yes;Yes;Pulsa;103,61;Yes;106,816666;-6,2;8175,7;Combination 15
1194;1194;1;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;65,715;Yes;106,816666;-6,2;4364,1;Combination 2
1202;1202;22;Jakarta;Mid End;Yes;No;No;No;No;No;Credit;63,44;Yes;106,816666;-6,2;2951;Combination 11
1214;1214;65;Jakarta;Mid End;Yes;No;No;Yes;Yes;Yes;Debit;97,24;Yes;106,816666;-6,2;6769,1;Combination 12
1217;1217;30;Jakarta;Mid End;No;No;No;Yes;Yes;Yes;Credit;66,56;Yes;106,816666;-6,2;5938,4;Combination 9
1231;1231;66;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Debit;104,715;Yes;106,816666;-6,2;5720;Combination 4
1233;1233;1;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;57,785;Yes;106,816666;-6,2;6342,7;Combination 2
1237;1237;1;Jakarta;Mid End;No;No;Yes;Yes;No;No;Digital Wallet;80,665;Yes;106,816666;-6,2;3818,1;Combination 5
1238;1238;39;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Credit;104;Yes;106,816666;-6,2;3515,2;Combination 15
1240;1240;24;Jakarta;Mid End;Yes;No;No;No;No;Yes;Debit;50,83;Yes;106,816666;-6,2;5968,3;Combination 11
1242;1242;5;Jakarta;Mid End;No;No;No;Yes;No;No;Pulsa;63,96;Yes;106,816666;-6,2;5636,8;Combination 2
1245;1245;1;Jakarta;Mid End;No;Yes;No;Yes;No;No;Digital Wallet;78,13;Yes;106,816666;-6,2;7350,2;Combination 8
1247;1247;2;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;58,695;Yes;106,816666;-6,2;3508,7;Combination 2
1249;1249;44;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Digital Wallet;70,135;Yes;106,816666;-6,2;3966,3;Combination 4
1257;1257;4;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;59,8;Yes;106,816666;-6,2;6819,8;Combination 2
1258;1258;9;Jakarta;Mid End;No;Yes;No;Yes;Yes;No;Digital Wallet;86,125;Yes;106,816666;-6,2;7169,5;Combination 7
1262;1262;1;Jakarta;Mid End;Yes;No;No;Yes;No;No;Pulsa;70,135;Yes;106,816666;-6,2;3602,3;Combination 11
1267;1267;9;Jakarta;Mid End;Yes;No;No;No;No;No;Pulsa;70,915;Yes;106,816666;-6,2;6052,8;Combination 11
1277;1277;8;Bandung;Mid End;No;No;Yes;No;No;No;Pulsa;38,22;Yes;107,60981;-6,914744;7762,3;Combination 5
1278;1278;2;Bandung;Mid End;No;No;No;No;No;No;Digital Wallet;58,045;Yes;107,60981;-6,914744;6051,5;Combination 2
1279;1279;3;Bandung;Mid End;No;No;No;No;No;No;Pulsa;32,825;Yes;107,60981;-6,914744;2714,4;Combination 2
1285;1285;30;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;110,955;Yes;107,60981;-6,914744;3006,9;Combination 13
1287;1287;1;Bandung;Mid End;No;No;No;No;Yes;No;Pulsa;46,475;Yes;107,60981;-6,914744;4356,3;Combination 9
1288;1288;4;Bandung;Mid End;No;No;No;No;No;No;Pulsa;59,8;Yes;107,60981;-6,914744;6236,1;Combination 2
1291;1291;4;Bandung;Mid End;No;No;No;No;No;No;Pulsa;66,17;Yes;107,60981;-6,914744;7398,3;Combination 2
1294;1294;5;Bandung;Mid End;No;Yes;No;No;Yes;Yes;Digital Wallet;66,3;Yes;107,60981;-6,914744;6019;Combination 7
1302;1302;6;Jakarta;Mid End;No;No;Yes;No;Yes;Yes;Pulsa;62,335;Yes;106,816666;-6,2;2912;Combination 3
1303;1303;3;Jakarta;Mid End;No;No;No;Yes;Yes;No;Pulsa;82,68;Yes;106,816666;-6,2;4101,5;Combination 9
1304;1304;3;Jakarta;Mid End;No;Yes;No;Yes;No;No;Digital Wallet;47,905;Yes;106,816666;-6,2;7572,5;Combination 8
1305;1305;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;57,33;Yes;106,816666;-6,2;7741,5;Combination 2
1306;1306;14;Jakarta;Mid End;No;No;Yes;No;Yes;Yes;Pulsa;65,975;Yes;106,816666;-6,2;6347,9;Combination 3
1308;1308;40;Jakarta;Mid End;No;Yes;No;No;Yes;No;Pulsa;51,09;Yes;106,816666;-6,2;2984,8;Combination 7
1312;1312;2;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;58,11;Yes;106,816666;-6,2;6003,4;Combination 2
1313;1313;19;Jakarta;Mid End;No;No;Yes;Yes;No;No;Credit;71,5;Yes;106,816666;-6,2;5900,7;Combination 5
1316;1316;15;Jakarta;Mid End;Yes;No;No;No;No;No;Digital Wallet;72,41;Yes;106,816666;-6,2;5874,7;Combination 11
1328;1328;39;Jakarta;Mid End;Yes;No;Yes;No;Yes;Yes;Pulsa;72,67;Yes;106,816666;-6,2;7321,6;Combination 15
1330;1330;2;Jakarta;Mid End;No;Yes;Yes;Yes;No;No;Credit;52,52;Yes;106,816666;-6,2;4706;Combination 14
1336;1336;6;Jakarta;Mid End;No;Yes;No;No;No;No;Credit;39,65;Yes;106,816666;-6,2;6067,1;Combination 8
1344;1344;7;Bandung;Mid End;Yes;No;No;No;No;No;Pulsa;64,675;Yes;107,60981;-6,914744;7346,3;Combination 11
1348;1348;8;Bandung;Mid End;Yes;No;No;No;No;No;Pulsa;39,585;Yes;107,60981;-6,914744;5913,7;Combination 11
1357;1357;3;Bandung;Mid End;No;No;No;Yes;Yes;Yes;Pulsa;90,155;Yes;107,60981;-6,914744;4576;Combination 9
1359;1359;1;Bandung;Mid End;No;No;No;No;Yes;No;Pulsa;47,385;Yes;107,60981;-6,914744;6893,9;Combination 9
1362;1362;24;Bandung;Mid End;No;No;Yes;No;No;Yes;Credit;52,845;Yes;107,60981;-6,914744;4995,9;Combination 5
1363;1363;53;Bandung;Mid End;No;Yes;Yes;Yes;Yes;Yes;Pulsa;78,585;Yes;107,60981;-6,914744;7345;Combination 4
1367;1367;48;Bandung;Mid End;No;Yes;Yes;No;No;No;Digital Wallet;45,11;Yes;107,60981;-6,914744;7793,5;Combination 14
1378;1378;40;Jakarta;Mid End;Yes;Yes;No;No;No;No;Digital Wallet;71,825;Yes;106,816666;-6,2;3653;Combination 1
1380;1380;11;Jakarta;Mid End;No;No;Yes;No;No;No;Pulsa;69,875;Yes;106,816666;-6,2;4429,1;Combination 5
1383;1383;5;Jakarta;Mid End;No;No;No;No;Yes;Yes;Pulsa;59,41;Yes;106,816666;-6,2;4629,3;Combination 9
1391;1391;1;Jakarta;Mid End;No;No;No;Yes;No;No;Digital Wallet;66,625;Yes;106,816666;-6,2;2834;Combination 2
1392;1392;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;59,28;Yes;106,816666;-6,2;3948,1;Combination 2
1393;1393;6;Jakarta;Mid End;No;No;No;Yes;No;No;Debit;64,545;Yes;106,816666;-6,2;5522,4;Combination 2
1395;1395;25;Jakarta;Mid End;No;No;No;No;Yes;No;Debit;44,2;Yes;106,816666;-6,2;6531,2;Combination 9
1400;1400;37;Jakarta;Mid End;No;No;No;No;Yes;Yes;Pulsa;84,175;Yes;106,816666;-6,2;7220,2;Combination 9
1403;1403;10;Jakarta;Mid End;No;No;No;Yes;No;No;Pulsa;38,545;Yes;106,816666;-6,2;7412,6;Combination 2
1409;1409;1;Jakarta;Mid End;No;No;No;Yes;No;No;Pulsa;66,04;Yes;106,816666;-6,2;5895,5;Combination 2
1420;1420;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;32,24;Yes;106,816666;-6,2;6990,1;Combination 2
1424;1424;10;Jakarta;Mid End;No;No;No;No;Yes;Yes;Credit;93,795;Yes;106,816666;-6,2;3194,1;Combination 9
1425;1425;2;Jakarta;Mid End;No;No;Yes;Yes;Yes;Yes;Pulsa;99,32;Yes;106,816666;-6,2;3906,5;Combination 3
1426;1426;20;Jakarta;Mid End;No;No;No;No;No;Yes;Digital Wallet;80,08;Yes;106,816666;-6,2;5025,8;Combination 2
1429;1429;70;Jakarta;Mid End;Yes;No;Yes;Yes;No;No;Credit;84,89;Yes;106,816666;-6,2;7268,3;Combination 16
1433;1433;13;Jakarta;Mid End;No;Yes;No;No;No;No;Pulsa;40,365;Yes;106,816666;-6,2;6670,3;Combination 8
1434;1434;7;Jakarta;Mid End;Yes;No;No;No;No;No;Digital Wallet;66,3;Yes;106,816666;-6,2;4856,8;Combination 11
1435;1435;1;Jakarta;Mid End;No;No;No;No;No;No;Debit;57,655;Yes;106,816666;-6,2;5978,7;Combination 2
1437;1437;54;Jakarta;Mid End;No;Yes;No;No;No;No;Credit;71,5;Yes;106,816666;-6,2;6866,6;Combination 8
1440;1440;33;Jakarta;Mid End;No;No;Yes;Yes;Yes;Yes;Digital Wallet;96,07;Yes;106,816666;-6,2;6986,2;Combination 3
1445;1445;49;Jakarta;Mid End;No;Yes;No;No;Yes;Yes;Debit;67,34;Yes;106,816666;-6,2;6987,5;Combination 7
1446;1446;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;59,8;Yes;106,816666;-6,2;5890,3;Combination 2
1450;1450;5;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;59,8;Yes;106,816666;-6,2;6299,8;Combination 2
1451;1451;4;Jakarta;Mid End;No;No;No;No;No;No;Credit;67,275;Yes;106,816666;-6,2;5024,5;Combination 2
1454;1454;9;Jakarta;Mid End;No;No;No;No;Yes;No;Credit;45,11;Yes;106,816666;-6,2;6957,6;Combination 9
1461;1461;1;Jakarta;Mid End;No;No;No;No;No;Yes;Digital Wallet;72,41;Yes;106,816666;-6,2;6017,7;Combination 2
1463;1463;18;Jakarta;Mid End;No;No;Yes;No;Yes;No;Pulsa;50,765;Yes;106,816666;-6,2;3381,3;Combination 3
1466;1466;1;Jakarta;Mid End;No;No;No;No;Yes;No;Digital Wallet;69,615;Yes;106,816666;-6,2;3023,8;Combination 9
1472;1472;1;Jakarta;Mid End;No;No;Yes;No;No;No;Digital Wallet;64,545;Yes;106,816666;-6,2;6939,4;Combination 5
1473;1473;46;Jakarta;Mid End;No;No;Yes;Yes;No;No;Credit;70,655;Yes;106,816666;-6,2;3630,9;Combination 5
1478;1478;1;Jakarta;Mid End;Yes;No;No;No;No;No;Credit;63,18;Yes;106,816666;-6,2;5469,1;Combination 11
1479;1479;40;Jakarta;Mid End;Yes;Yes;No;No;Yes;Yes;Pulsa;72,54;Yes;106,816666;-6,2;5553,6;Combination 10
1489;1489;14;Jakarta;Mid End;No;No;No;No;Yes;Yes;Pulsa;60,255;Yes;106,816666;-6,2;6968;Combination 9
1500;1500;1;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Pulsa;78;Yes;106,816666;-6,2;5890,3;Combination 1
1503;1503;39;Jakarta;Mid End;No;No;Yes;No;Yes;Yes;Pulsa;65,975;Yes;106,816666;-6,2;5354,7;Combination 3
1506;1506;22;Jakarta;Mid End;Yes;No;No;Yes;No;No;Pulsa;70,46;Yes;106,816666;-6,2;6632,6;Combination 11
1530;1530;13;Jakarta;Mid End;No;No;No;No;No;Yes;Pulsa;45,63;Yes;106,816666;-6,2;4035,2;Combination 2
1536;1536;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;57,72;Yes;106,816666;-6,2;5287,1;Combination 2
1541;1541;70;Bandung;Mid End;No;No;No;No;Yes;Yes;Pulsa;58,825;Yes;107,60981;-6,914744;7571,2;Combination 9
1549;1549;24;Bandung;Mid End;Yes;No;No;No;No;No;Debit;72,345;Yes;107,60981;-6,914744;5363,8;Combination 11
1554;1554;3;Bandung;Mid End;No;Yes;No;No;No;No;Pulsa;38,48;Yes;107,60981;-6,914744;3554,2;Combination 8
1555;1555;46;Bandung;Mid End;No;Yes;Yes;Yes;Yes;Yes;Debit;77,87;Yes;107,60981;-6,914744;5214,3;Combination 4
1557;1557;11;Bandung;Mid End;No;No;Yes;No;Yes;No;Pulsa;54,08;Yes;107,60981;-6,914744;4054,7;Combination 3
1559;1559;37;Bandung;Mid End;Yes;Yes;Yes;No;No;No;Debit;52,26;Yes;107,60981;-6,914744;4715,1;Combination 17
1569;1569;9;Bandung;Mid End;No;No;Yes;No;Yes;Yes;Pulsa;63,375;Yes;107,60981;-6,914744;5666,7;Combination 3
1571;1571;12;Bandung;Mid End;Yes;No;No;Yes;No;No;Digital Wallet;73,645;Yes;107,60981;-6,914744;3955,9;Combination 11
1572;1572;42;Bandung;Mid End;Yes;Yes;Yes;Yes;No;Yes;Credit;96,07;Yes;107,60981;-6,914744;3606,2;Combination 17
1577;1577;4;Bandung;Mid End;No;No;No;No;No;No;Debit;32,76;Yes;107,60981;-6,914744;6102,2;Combination 2
1578;1578;12;Bandung;Mid End;No;No;No;Yes;Yes;Yes;Digital Wallet;96,265;Yes;107,60981;-6,914744;5393,7;Combination 9
1579;1579;15;Bandung;Mid End;No;No;No;Yes;No;No;Credit;71,5;Yes;107,60981;-6,914744;4117,1;Combination 2
1584;1584;65;Bandung;Mid End;Yes;Yes;Yes;No;No;Yes;Credit;94,185;Yes;107,60981;-6,914744;5739,5;Combination 17
1592;1592;43;Jakarta;Mid End;No;No;Yes;No;Yes;Yes;Debit;63,765;Yes;106,816666;-6,2;5257,2;Combination 3
1597;1597;27;Jakarta;Mid End;No;No;No;No;No;Yes;Debit;47,45;Yes;106,816666;-6,2;5933,2;Combination 2
1599;1599;3;Jakarta;Mid End;No;No;Yes;No;Yes;No;Digital Wallet;52,195;Yes;106,816666;-6,2;6123;Combination 3
1602;1602;1;Jakarta;Mid End;No;No;No;No;Yes;Yes;Digital Wallet;58,89;Yes;106,816666;-6,2;6440,2;Combination 9
1604;1604;12;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;57,915;Yes;106,816666;-6,2;5410,6;Combination 2
1605;1605;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;30,485;Yes;106,816666;-6,2;5872,1;Combination 2
1606;1606;1;Jakarta;Mid End;Yes;No;No;No;No;No;Digital Wallet;38,61;Yes;106,816666;-6,2;4397,9;Combination 11
1608;1608;3;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;65,845;Yes;106,816666;-6,2;3738,8;Combination 2
1609;1609;1;Jakarta;Mid End;No;No;No;No;No;Yes;Pulsa;72,02;Yes;106,816666;-6,2;2982,2;Combination 2
1614;1614;2;Jakarta;Mid End;Yes;No;Yes;No;No;No;Digital Wallet;71,63;Yes;106,816666;-6,2;5505,5;Combination 16
1618;1618;5;Jakarta;Mid End;Yes;No;No;Yes;No;No;Credit;70,005;Yes;106,816666;-6,2;7065,5;Combination 11
1620;1620;42;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;65,325;Yes;106,816666;-6,2;6334,9;Combination 2
1628;1628;1;Jakarta;Mid End;No;No;No;No;No;No;Debit;58,37;Yes;106,816666;-6,2;3421,6;Combination 2
1630;1630;4;Jakarta;Mid End;No;No;Yes;No;No;No;Pulsa;38,545;Yes;106,816666;-6,2;5469,1;Combination 5
1632;1632;4;Jakarta;Mid End;No;No;No;No;No;Yes;Pulsa;70,59;Yes;106,816666;-6,2;7584,2;Combination 2
1637;1637;17;Jakarta;Mid End;No;No;No;Yes;No;No;Digital Wallet;66,95;Yes;106,816666;-6,2;7356,7;Combination 2
1639;1639;21;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;No;Digital Wallet;100,75;Yes;106,816666;-6,2;6958,9;Combination 10
1644;1644;1;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;33,41;Yes;106,816666;-6,2;5323,5;Combination 2
1646;1646;2;Jakarta;Mid End;No;No;No;No;No;No;Debit;59,865;Yes;106,816666;-6,2;6060,6;Combination 2
1649;1649;22;Jakarta;Mid End;Yes;No;No;No;No;Yes;Digital Wallet;52,065;Yes;106,816666;-6,2;2679,3;Combination 11
1652;1652;3;Jakarta;Mid End;No;No;Yes;No;No;No;Pulsa;63,895;Yes;106,816666;-6,2;7277,4;Combination 5
1653;1653;1;Jakarta;Mid End;No;No;No;No;No;Yes;Digital Wallet;45,565;Yes;106,816666;-6,2;4817,8;Combination 2
1674;1674;1;Jakarta;Mid End;No;No;No;Yes;No;No;Digital Wallet;64,87;Yes;106,816666;-6,2;4046,9;Combination 2
